
❤️歌曲,#genre#
阿衣莫,http://mobi.kuwo.cn/tmevideo/tme7020227.mp4
粤语说唱版08,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c16572bc06274f0370019933759b25_258.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
粤语剧场版40,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4569007d7a001037001993ef4d0b6_258.mp4
[没出息]_三创,https://sns-video-default.xhscdn.com/stream/79/110/258/01e90225867f602a4f0370019a3064d64e_258.mp4
周柏豪/郑融-一事无成,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000cbcbg2jc77u4rikmlblg&ratio=720p&line=0
粤语剧场版52,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4612d0714da01037001993f1cf5b9_258.mp4
Twins-恋爱大过天,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000cfvdrjrc77ud5nlujjag&ratio=720p&line=0
红尘毒酒,https://alimov2.a.kwimgs.com/upic/2023/12/05/20/BMjAyMzEyMDUyMDQ0MjRfMjk4Mjk3ODMxOF8xMTg5MjgwODY0MDdfMl8z_b_B66c54baba6ccf30ce64e1ba05d16a178.mp4?clientCacheKey=3xud6b4c3gkstsq_b.mp4&tt=b&di=75b3b1ea&bp=10000
钟镇涛-让一切随风,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000clvs8cjc77u7555h0er0&ratio=720p&line=0
粤语剧场版25,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31b6507e15a01037001993a24d964_258.mp4
林峯-爱不疚,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cbi9p5rc77u8fordilm0&ratio=720p&line=0
周柏豪-够钟,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000cmbebvbc77u6p4blmqtg&ratio=720p&line=0
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
粤语剧场版33,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31ff707fb7601037001993a362fa2_258.mp4
容祖儿-怯,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000c383g33c77u99amrpkl0&ratio=720p&line=0

🎭戏曲频道,#genre#
曲剧陈三两选段-鑫儿,http://gcw.bdcdn.shoujiduoduo.com/v/200304/aa62b08f4acc8ddb492fdc3f5b60bb06.mp4
粤语剧场版17,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c30f000702df010370019939f3f909_258.mp4
粤语说唱版05,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c15f440705110103700199335d6699_258.mp4
粤语女声串一,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be36b1bd60ee4f037001992707ce4d_258.mp4

🎵周杰伦MV,#genre#
圣诞星,https://cfss.cc/api/kg/11666088.mp4

🎭戏曲频道,#genre#
新婚夜红灯亮鼓乐齐鸣,http://gcw.bdcdn.shoujiduoduo.com/v/201113/680de1c6c1d7fdeac9c8f24a966cf008.mp4

NewTV,#genre#
NewTV哒啵电竞,https://live.264788.xyz/channel/newtvdabosaishi?streamid=78ca77e854da29a7d1a1aa2ebb45f3a9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎼 音乐MV,#genre#
☆吻得太逼真,https://alimov2.a.kwimgs.com/upic/2023/07/15/08/BMjAyMzA3MTUwODEyMzZfMzM5Njk4MTMyNl8xMDc5ODY1ODQxNzRfMF8z_b_B286fe2d65fc56fdba2a862490d343100.mp4
模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
粤语剧场版47,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45cdbbbf9d44f037001993f0f4f23_258.mp4
粤语剧场版55,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c462b3072dc001037001993f230c81_258.mp4
爱拼才会赢,http://vdown.kuwo.cn:80/resource//t4/20/1/y12_ecvVJgA.mp4

NewTV,#genre#
NewTV军旅剧场,https://live.264788.xyz/channel/newtvjunlvjuchang?streamid=8cb70ede8ef4de9494a179510bac142f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV中国功夫,https://live.264788.xyz/channel/newtvzhongguogongfu?streamid=040c1d7c6c3557336630fbe3a95dee34&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV精品大剧,https://live.264788.xyz/channel/newtvjingpindaju?streamid=2be57502b2550ccb31be511efc6d2bf9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎵周杰伦MV,#genre#
牛仔很忙,https://cfss.cc/api/kg/596813.mp4
故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4

🎼 音乐MV,#genre#
謝安琪-喜帖街,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200f580000bqulipikgg1hr4eidvvg&ratio=720p&line=0
粤语剧场版38,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c455b3bd31574f037001993ef09774_258.mp4
张敬轩-酷爱,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000ck1q5v3c77ucqtq44b4g&ratio=720p&line=0

💃广场舞频,#genre#
43,https://txmov2.a.kwimgs.com/upic/2022/05/28/17/BMjAyMjA1MjgxNzAyNDlfOTU2MzA3MDg4Xzc1NDQ5MzgzOTMzXzJfMw==_b_B6d79792fb36617b506b1a1b2ba410fd7.mp4

🎼 音乐MV,#genre#
陈慧娴-傻女,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000ccg7jsrc77u3n0hmrrn0&ratio=720p&line=0

NewTV,#genre#
NewTV怡伴健康,https://live.264788.xyz/channel/newtvyibanjiankang?streamid=5990850b9b220b7d8e4cf76721656456&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV家庭剧场,https://live.264788.xyz/channel/newtvjiatingjuchang?streamid=d77adead2e6dfd2780d2217da5f0fc5b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎼 音乐MV,#genre#
萧亚轩-错的人,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fd00000br0711gi8qol0f2n3720&ratio=720p&line=0

NewTV,#genre#
NewTV精品萌宠,https://live.264788.xyz/channel/newtvjingpinmengchong?streamid=a268aaeeceaeb51360c032eb16e82ec8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
粤语剧场版37,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4554c07286601037001993eee9d41_258.mp4
NewTV潮妈辣婆,https://live.264788.xyz/channel/newtvchaomalapo?streamid=5094631cd54e12ad81bfe8b910e60de2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
粤语剧场版08,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1c466bd699c4f0370019934e91125_258.mp4

🎼 音乐MV,#genre#
杨千嬅-少年的祈祷,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000c5ju2krc77u41p3mgv50&ratio=720p&line=0
粤语说唱版11,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c167250724280103700199337c24a6_258.mp4

NewTV,#genre#
NewTV精品大剧,https://live.264788.xyz/channel/newtvjingpindaju?streamid=6228da129fd2717d509c0e8a1bdd55b2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV精品萌宠,https://live.264788.xyz/channel/newtvjingpinmengchong?streamid=7d4e9e384de5bda750e25e5d6bb40777&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
粤语说唱版01,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c0e2e1bc52524f0370019931780143_258.mp4

🎬综艺频道,#genre#
20240406期,https://vod.v.jstv.com/2024/04/07/JSTV_JSWSNEW_1712421638143_AnD3Ozz_2496.mp4

NewTV,#genre#
NewTV军旅剧场,https://live.264788.xyz/channel/newtvjunlvjuchang?streamid=c7ab677d5b32950014da19424a5bc4d7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
粤语剧场版48,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c45e260713a901037001993f118f1b_258.mp4
粤语剧场版23,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c313dc0722ea01037001993a071f66_258.mp4
陈雷-随缘,http://vdown.kuwo.cn:80/resource//t1/34/c9596b26ffc64cb5ab2c3f82068d167a.mp4

🎼 音乐MV,#genre#
郑欣宜-上心,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cmvk5cnog65judt62tcg&ratio=720p&line=0
粤语剧场版62,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c46801072f9101037001993f3910bf_258.mp4

NewTV,#genre#
NewTV惊悚悬疑,https://live.264788.xyz/channel/newtvjingsongxuanyi?streamid=cefe64289cde2680e596ee3c1c6a4bf2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV古装剧场,https://live.264788.xyz/channel/newtvguzhuangjuchang?streamid=76dbf3773411d57d7236af83e63839d8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV潮妈辣婆,https://live.264788.xyz/channel/newtvchaomalapo?streamid=7acab07f042247a4bb92a5cb6064c925&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

📺电信专区,#genre#
环球奇观,https://live.264788.xyz/channel/huanqiuqiguan?streamid=2a5adf81cc449399033ff6726e061c48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎼 音乐MV,#genre#
邓丽君-漫步人生路,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000cgg6rljc77ub1k9u4dug&ratio=720p&line=0
謝安琪-钟无艳,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000chq2bsjc77uc3k8tcp5g&ratio=720p&line=0
粤语剧场版05,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c1c000bbf0574f0370019934d826ce_258.mp4
作酒,http://mobi.kuwo.cn/tmevideo/tme16186338.mp4

NewTV,#genre#
NewTV精品纪录,https://live.264788.xyz/channel/newtvjingpinjilu?streamid=18bf2cec23459fe727373f1a24862761&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV哒啵电竞,https://live.264788.xyz/channel/newtvdabosaishi?streamid=efc3c188e305a136c6e67b544f0f1ca9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV精品纪录,https://live.264788.xyz/channel/newtvjingpinjilu?streamid=adb6baa6affda84bb7f000dab58142c8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎭戏曲频道,#genre#
曲剧红娘-刘青,http://gcw.bdcdn.shoujiduoduo.com/v/201226/d0513575077086a2c479c2b06220e361.mp4

🎬综艺频道,#genre#
20240622期,https://vod.v.jstv.com/2024/06/22/JSTV_JSWSNEW_1719064111168_fb35YyC_2420.mp4

NewTV,#genre#
NewTV家庭剧场,https://live.264788.xyz/channel/newtvjiatingjuchang?streamid=f6762adfbdae66825782e47139e220c8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV古装剧场,https://live.264788.xyz/channel/newtvguzhuangjuchang?streamid=3dffafcb0b9381eebfa771aa183eb4fc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
杜德伟-情人,http://vdown.kuwo.cn:80/resource/t4/59/86/iXqIb2KOC3M.mp4

🎬综艺频道,#genre#
20240914期,https://vod.v.jstv.com/2024/09/14/JSTV_JSWSNEW_1726323084735_J2NE0mI_2612.mp4
20240302期,https://vod.v.jstv.com/2024/03/02/JSTV_JSWSNEW_1709387282471_dbupc47_1255.mp4
粤语剧场版20,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c3106e07f147010370019939f94103_258.mp4

🎼 音乐MV,#genre#
泳儿-无心恋唱,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cd72dobc77u85rlotlp0&ratio=720p&line=0

NewTV,#genre#
NewTV军事评论,https://live.264788.xyz/channel/newtvjunshipinglun?streamid=1565e8796d369163825e529dc1e57897&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎵周杰伦MV,#genre#
粉色海洋,https://cfss.cc/api/kg/7232105.mp4

NewTV,#genre#
NewTV中国功夫,https://live.264788.xyz/channel/newtvzhongguogongfu?streamid=2f7503d229753d3cf9c57e3a9d1882c0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
粤语说唱版10,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c1669207c4f801037001993379ed55_258.mp4
NewTV爱情喜剧,https://live.264788.xyz/channel/newtvaiqingxiju?streamid=c18dcc43a2802676f0972d97aa54382f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎬综艺频道,#genre#
20240120期,https://vod.v.jstv.com/2024/01/20/JSTV_JSWSNEW_1705759272380_OdtlS19_125.mp4
粤语剧场版39,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4562e07db1601037001993ef22950_258.mp4
20240106期,https://vod.v.jstv.com/2024/01/06/JSTV_JSWSNEW_1704549343844_64eGzxB_146.mp4
粤语剧场版30,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31e1607feba01037001993a2f0eac_258.mp4
粤语剧场版29,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31d8207c9d101037001993a2ccea3_258.mp4
粤语剧场版61,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c467a2bc44bc4f037001993f35f84f_258.mp4
20240629期,https://vod.v.jstv.com/2024/06/30/JSTV_JSWSNEW_1719677463969_yyK75Dq_2757.mp4
粤语剧场版64,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c46955072e7101037001993f3d9f88_258.mp4
20241012期,https://vod.v.jstv.com/2024/10/12/JSTV_JSWSNEW_1728741251675_FBKYfaG_2864.mp4
20241123期,https://vod.v.jstv.com/2024/11/23/JSTV_JSWSNEW_1732369733874_XTevlwH_2629.mp4
20240127期,https://vod.v.jstv.com/2024/01/27/JSTV_JSWSNEW_1706364451679_zbLgA98_1886.mp4
20240720期,https://vod.v.jstv.com/2024/07/20/JSTV_JSWSNEW_1721483732633_1xk4tEF_2517.mp4
20240330期,https://vod.v.jstv.com/2024/03/30/JSTV_JSWSNEW_1711806027142_MwvWggy_222.mp4
粤语剧场版31,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c31ec2071f9801037001993a318a54_258.mp4
20240928期,https://vod.v.jstv.com/2024/09/28/JSTV_JSWSNEW_1727531598255_tMyfIEy_2588.mp4
20241130期,https://vod.v.jstv.com/2024/11/30/JSTV_JSWSNEW_1732974931062_3PC8zJ4_216.mp4

🎵周杰伦MV,#genre#
黄金甲,https://cfss.cc/api/kg/756761.mp4

🎬综艺频道,#genre#
20240504期,https://vod.v.jstv.com/2024/05/05/JSTV_JSWSNEW_1714840119505_pOXr98G_2923.mp4

🎸DJ舞曲,#genre#
光明DJ,https://vd4.bdstatic.com/mda-ma7y4ug97hcdf710/v1-cae/1080p/mda-ma7y4ug97hcdf710.mp4

🎬综艺频道,#genre#
20241116期,https://vod.v.jstv.com/2024/11/17/JSTV_JSWSNEW_1731775222067_3fVR80e_2524.mp4
20241026期,https://vod.v.jstv.com/2024/10/26/JSTV_JSWSNEW_1729951111863_8d4Jrja_2694.mp4
20240525期,https://vod.v.jstv.com/2024/05/25/JSTV_JSWSNEW_1716644959278_4Q0d6Cr_2175.mp4
歡喜就好,http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4
20250201期,https://vod.v.jstv.com/2025/02/01/JSTV_JSWSNEW_1738419228799_GBjMboj_2178.mp4

🎼 音乐MV,#genre#
陈百强-一生何求,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000c62hppbc77u6phu370hg&ratio=720p&line=0

🎬综艺频道,#genre#
20250118期,https://vod.v.jstv.com/2025/01/18/JSTV_JSWSNEW_1737208693360_Juy9kqo_2967.mp4
粤语剧场版58,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4661207111f01037001993f313c2e_258.mp4
20250208期,https://vod.v.jstv.com/2025/02/08/JSTV_JSWSNEW_1739024522778_vz3xU85_2346.mp4
粤语剧场版14,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c30d3cbc1a974f0370019939ed6305_258.mp4
20240420期,https://vod.v.jstv.com/2024/04/20/JSTV_JSWSNEW_1713621331704_OTpvaQ9_2175.mp4

💃广场舞频,#genre#
1,https://alimov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDIxMTJfOTU2MzA3MDg4Xzc0MTE0NDg1NDQ5XzJfMw==_b_B9bc48ad956e6a398111d603911977c57.mp4

🎼 音乐MV,#genre#
容祖儿-心淡,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cep4bprc77u0o4umqlt0&ratio=720p&line=0

🎸DJ舞曲,#genre#
不能忘的唯一DJ版,https://vd4.bdstatic.com/mda-mbdzgfvp4bz1hhg8/v1-cae/1080p/mda-mbdzgfvp4bz1hhg8.mp4

🎼 音乐MV,#genre#
谭咏麟-一生中最爱,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000cni9357og65hefir2gf0&ratio=720p&line=0
飞儿乐团-lydia,https://www.iesdouyin.com/aweme/v1/play/?video_id=v1e00fgi0000cu0hhh7og65rn9pfdt0g&ratio=720p&line=0

🎬综艺频道,#genre#
20240706期,https://vod.v.jstv.com/2024/07/06/JSTV_JSWSNEW_1720274726976_a8X8pXt_2324.mp4

🎼 音乐MV,#genre#
古巨基-必杀技,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cekv06jc77udpp4ltm90&ratio=720p&line=0
粤语剧场版51,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c460cfbc0fed4f037001993f1b8b06_258.mp4

🎬综艺频道,#genre#
20240601期,https://vod.v.jstv.com/2024/06/01/JSTV_JSWSNEW_1717255590003_ev8xfk9_2576.mp4

🎸DJ舞曲,#genre#
小倩绣红装DJ版,https://vd2.bdstatic.com/mda-mbimxt1mdeam71vi/v1-cae/1080p/mda-mbimxt1mdeam71vi.mp4

🎬综艺频道,#genre#
20241228期,https://vod.v.jstv.com/2024/12/28/JSTV_JSWSNEW_1735394884781_k2e7IYL_2238.mp4
粤语剧场版09,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c28631bd9b2d4f0370019937defd18_258.mp4
20250524期,https://vod.v.jstv.com/2025/05/24/JSTV_JSWSNEW_1748099045103_w7FKp6N_2138.mp4
20241005期,https://vod.v.jstv.com/2024/10/05/JSTV_JSWSNEW_1728136393888_gyy4ZoB_2521.mp4
粤语说唱版12,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c167a707cf370103700199337e0687_258.mp4

🎼 音乐MV,#genre#
叶丽仪-上海滩,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000c56uiubc77uc6dubb3q0&ratio=720p&line=0

🎬综艺频道,#genre#
20240803期,https://vod.v.jstv.com/2024/08/03/JSTV_JSWSNEW_1722693060312_1Pb0GY4_2467.mp4
20240824期,https://vod.v.jstv.com/2024/08/25/JSTV_JSWSNEW_1724525006153_tWDF8sP_2124.mp4
20240413期,https://vod.v.jstv.com/2024/04/13/JSTV_JSWSNEW_1713016038492_qA6ogGP_2369.mp4

🎼 音乐MV,#genre#
吴雨霏-我本人,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000cpk55svog65tsdrf872g&ratio=720p&line=0
蔡旻佑-我可以,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000c70vjubc77u9ubc7ofdg&ratio=720p&line=0

🎬综艺频道,#genre#
20250104期,https://vod.v.jstv.com/2025/01/04/JSTV_JSWSNEW_1735999470061_QpnPlh8_2528.mp4
20240727期,https://vod.v.jstv.com/2024/07/28/JSTV_JSWSNEW_1722096881620_88t96fB_2377.mp4

🎼 音乐MV,#genre#
甄妮-我曾用心爱着你,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000c61mgpjc77u30e9dfqa0&ratio=720p&line=0
粤语剧场版54,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4623a07fff601037001993f217a35_258.mp4

🎬综艺频道,#genre#
20241214期,https://vod.v.jstv.com/2024/12/14/JSTV_JSWSNEW_1734186101028_5Rj3rZ8_2671.mp4

广东频道,#genre#
广东卫视,http://115.29.208.41:34567/gd.php?id=1182

🎸DJ舞曲,#genre#
爱一回错一回DJ版,https://vd4.bdstatic.com/mda-mbim69siwwsgwp7d/v1-cae/1080p/mda-mbim69siwwsgwp7d.mp4

广东频道,#genre#
广东新闻,http://115.29.208.41:34567/gd.php?id=45
大湾区卫视,http://115.29.208.41:34567/gd.php?id=1197
广州新闻,http://115.29.208.41:34567/gd.php?id=1176
深圳卫视,http://115.29.208.41:34567/gd.php?id=sz1
广东民生,http://115.29.208.41:34567/gd.php?id=1185
广东民生,http://115.29.208.41:34567/gd.php?id=48

卫视频道,#genre#
山东卫视,http://115.29.208.41:34567/sd.php?id=sdws
Bicycle,https://vd2.bdstatic.com/mda-mbirabhun6n01ucc/v1-cae/1080p/mda-mbirabhun6n01ucc.mp4

广东频道,#genre#
佛山综合,http://115.29.208.41:34567/gd.php?id=fszh

🎬综艺频道,#genre#
20240113期,https://vod.v.jstv.com/2024/01/14/JSTV_JSWSNEW_1705169595131_Q3oteam_1584.mp4

广东频道,#genre#
广东卫视,http://115.29.208.41:34567/gd.php?id=43
头号玩家,https://vd2.bdstatic.com/mda-kknwdmibvdrfaavv/v1-cae/1080p/mda-kknwdmibvdrfaavv.mp4

🎸DJ舞曲,#genre#
劲爆DJ舞曲大串烧,https://vdse.bdstatic.com//f222c3fafbcc09db6f39991e5c982450.mp4

广东频道,#genre#
广东新闻,http://115.29.208.41:34567/gd.php?id=1186
广东体育,http://115.29.208.41:34567/gd.php?id=1184
陈瑞-一辈子的真爱,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_28470656&response=res&format=mp4&type=convert_url
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》,https://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
陈瑞-曾經是我的最爱的女人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_486357&response=res&format=mp4&type=convert_url

🎼 音乐MV,#genre#
徐小凤-风的季节,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000c9v0f3bc77u2pia8a8vg&ratio=720p&line=0

广东频道,#genre#
深圳卫视,http://115.29.208.41:34567/gd.php?id=1206

NewTV,#genre#
NewTV爱情喜剧,https://live.264788.xyz/channel/newtvaiqingxiju?streamid=cc6c6d48be7d2bd5b0be57ea1aacb942&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎼 音乐MV,#genre#
陈奕迅-明年今日,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000ccqqbarc77u3c0tjm46g&ratio=720p&line=0
東森各地影像,https://www.youtube.com/watch?v=yR7h7xmFVLQ

NewTV,#genre#
NewTV怡伴健康,https://live.264788.xyz/channel/newtvyibanjiankang?streamid=1653b6c493db9c9059c09fcb8b3d4e17&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

广东频道,#genre#
江门侨乡生活,http://115.29.208.41:34567/gd.php?id=jmqxsh
21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
广东体育,http://115.29.208.41:34567/gd.php?id=47

🎸DJ舞曲,#genre#
六首伤感dj舞曲,https://vdse.bdstatic.com//f27d59d8b75915e122f53c173e27a32e.mp4

广东频道,#genre#
茂名综合,http://115.29.208.41:34567/gd.php?id=mmzh

🎬综艺频道,#genre#
20240203期,https://vod.v.jstv.com/2024/02/03/JSTV_JSWSNEW_1706970149015_RkGBvWs_1308.mp4

广东频道,#genre#
广州新闻,http://115.29.208.41:34567/gd.php?id=gzxw

🎬综艺频道,#genre#
20240511期,https://vod.v.jstv.com/2024/05/11/JSTV_JSWSNEW_1715436008579_VR407hZ_261.mp4

NewTV,#genre#
NewTV炫舞未来,https://live.264788.xyz/channel/newtvxuanwuweilai?streamid=eb8ff971ab3cb4fd6b4352548dd05b44&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎬综艺频道,#genre#
20240518期,https://vod.v.jstv.com/2024/05/18/JSTV_JSWSNEW_1716041061402_O1Q3aQ8_2109.mp4
20240810期,https://vod.v.jstv.com/2024/08/10/JSTV_JSWSNEW_1723298430856_34VX558_2473.mp4

广东频道,#genre#
江门综合,http://115.29.208.41:34567/gd.php?id=1248

🎼 音乐MV,#genre#
Beyond-光辉岁月,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000ccu4ldjc77u4nmf3f54g&ratio=720p&line=0

🎬综艺频道,#genre#
20240316期,https://vod.v.jstv.com/2024/03/16/JSTV_JSWSNEW_1710596916214_hRcT7CH_133.mp4

广东频道,#genre#
大湾区卫视,http://115.29.208.41:34567/gd.php?id=51

NewTV,#genre#
NewTV惊悚悬疑,https://live.264788.xyz/channel/newtvjingsongxuanyi?streamid=082a2e30e260e629bde8f58d4861bee0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk

🎸DJ舞曲,#genre#
任妙音DJ版,https://vd3.bdstatic.com/mda-makbbuxuhfwrbbjv/v1-cae/1080p/mda-makbbuxuhfwrbbjv.mp4

🎼 音乐MV,#genre#
一半疯了,https://txmov2.a.kwimgs.com/upic/2023/06/26/13/BMjAyMzA2MjYxMzEwNDhfMjk4Mjk3ODMxOF8xMDY0ODAxMTIxNTdfMl8z_b_B8c230eb7bad8f8cf5a9baf8c13d7800d.mp4?clientCacheKey=3x8redaakre6nhe_b.mp4&tt=b&di=75b3b1ea&bp=10000

NewTV,#genre#
NewTV军事评论,https://live.264788.xyz/channel/newtvjunshipinglun?streamid=f8657b448a27a3baa87797bca0c33e41&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》,https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
2021《精选5首酒吧DJ舞曲》,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4

🎬综艺频道,#genre#
20240608期,https://vod.v.jstv.com/2024/06/08/JSTV_JSWSNEW_1717855327034_QH3wmLd_2430.mp4
